,region_id,region_type,zip_code,state,county,city,metro,indicator_id,date,value
5307,925,county,Cassia County,ID,,,Burley,ZSFH,2019-09-30,501188.0
5308,92499,zip,78552,TX,Cameron County,Harlingen,Brownsville-Harlingen,ZSFH,2019-08-31,499450.0
5309,92497,zip,78550,TX,Cameron County,Harlingen,Brownsville-Harlingen,ZSFH,2019-07-31,496575.0
5310,92496,zip,78549,TX,Hidalgo County,Hargill,McAllen-Edinburg-Mission,ZSFH,2019-06-30,494203.0
5311,92495,zip,78548,TX,Starr County,,Rio Grande City,ZSFH,2019-05-31,490930.0
5312,92494,zip,78547,TX,Starr County,Las Lomas,Rio Grande City,ZSFH,2019-04-30,489289.0
5313,92493,zip,78545,TX,Starr County,Falcon Heights,Rio Grande City,ZSFH,2019-03-31,487390.0
5314,92492,zip,78543,TX,Hidalgo County,Elsa,McAllen-Edinburg-Mission,ZSFH,2019-02-28,488085.0
5315,92491,zip,78541,TX,Hidalgo County,Edinburg,McAllen-Edinburg-Mission,ZSFH,2019-01-31,489254.0
5316,92490,zip,78540,TX,Hidalgo County,Edinburg,McAllen-Edinburg-Mission,ZSFH,2018-12-31,488644.0
5317,92489,zip,78539,TX,Hidalgo County,Edinburg,McAllen-Edinburg-Mission,ZSFH,2018-11-30,486039.0
5318,92488,zip,78538,TX,Hidalgo County,Edcouch,McAllen-Edinburg-Mission,ZSFH,2018-10-31,480957.0
5319,92487,zip,78537,TX,Hidalgo County,Donna,McAllen-Edinburg-Mission,ZSFH,2018-09-30,477930.0
5320,92486,zip,78536,TX,Starr County,,Rio Grande City,ZSFH,2018-08-31,474099.0
5321,92485,zip,78535,TX,Cameron County,Combes,Brownsville-Harlingen,ZSFH,2018-07-31,470974.0
5322,92484,zip,78526,TX,Cameron County,Brownsville,Brownsville-Harlingen,ZSFH,2018-06-30,468667.0
5323,92481,zip,78521,TX,Cameron County,Brownsville,Brownsville-Harlingen,ZSFH,2018-05-31,465763.0
5324,92480,zip,78520,TX,Cameron County,Brownsville,Brownsville-Harlingen,ZSFH,2018-04-30,463396.0
5325,92479,zip,78516,TX,Hidalgo County,Alamo,McAllen-Edinburg-Mission,ZSFH,2018-03-31,459592.0
5326,92477,zip,78504,TX,Hidalgo County,McAllen,McAllen-Edinburg-Mission,ZSFH,2018-02-28,456227.0
5327,92476,zip,78503,TX,Hidalgo County,McAllen,McAllen-Edinburg-Mission,ZSFH,2018-01-31,453184.0
5328,92474,zip,78501,TX,Hidalgo County,McAllen,McAllen-Edinburg-Mission,ZSFH,2017-12-31,451802.0
5329,92452,zip,78418,TX,Nueces County,,Corpus Christi,ZSFH,2017-11-30,451655.0
5330,92451,zip,78417,TX,Nueces County,,Corpus Christi,ZSFH,2017-10-31,451767.0
5331,92450,zip,78416,TX,Nueces County,,Corpus Christi,ZSFH,2017-09-30,450368.0
5332,92449,zip,78415,TX,Nueces County,,Corpus Christi,ZSFH,2017-08-31,447654.0
5333,92448,zip,78414,TX,Nueces County,,Corpus Christi,ZSFH,2017-07-31,444223.0
5334,92447,zip,78413,TX,Nueces County,,Corpus Christi,ZSFH,2017-06-30,439726.0
5335,92446,zip,78412,TX,Nueces County,,Corpus Christi,ZSFH,2017-05-31,436421.0
5336,92445,zip,78411,TX,Nueces County,,Corpus Christi,ZSFH,2017-04-30,432585.0
5337,92444,zip,78410,TX,Nueces County,,Corpus Christi,ZSFH,2017-03-31,429212.0
5338,92443,zip,78409,TX,Nueces County,,Corpus Christi,ZSFH,2017-02-28,425736.0
5339,92442,zip,78408,TX,Nueces County,,Corpus Christi,ZSFH,2017-01-31,422514.0
5340,92441,zip,78407,TX,Nueces County,,Corpus Christi,ZSFH,2016-12-31,419667.0
5341,92440,zip,78406,TX,Nueces County,,Corpus Christi,ZSFH,2016-11-30,416931.0
5342,92439,zip,78405,TX,Nueces County,,Corpus Christi,ZSFH,2016-10-31,414234.0
5343,92438,zip,78404,TX,Nueces County,,Corpus Christi,ZSFH,2016-09-30,412296.0
5344,92436,zip,78402,TX,Nueces County,,Corpus Christi,ZSFH,2016-08-31,411372.0
5345,92435,zip,78401,TX,Nueces County,,Corpus Christi,ZSFH,2016-07-31,411992.0
5346,92434,zip,78393,TX,Woodsboro,,Refugio County,ZSFH,2016-06-30,413907.0
5347,92433,zip,78391,TX,Bee County,Tynan,Beeville,ZSFH,2016-05-31,414891.0
5348,92432,zip,78390,TX,San Patricio County,Taft,Corpus Christi,ZSFH,2016-04-30,414664.0
5349,92431,zip,78389,TX,Bee County,Skidmore,Beeville,ZSFH,2016-03-31,415250.0
5350,92430,zip,78387,TX,San Patricio County,Sinton,Corpus Christi,ZSFH,2016-02-29,416235.0
5351,92428,zip,78384,TX,San Diego,,Duval County,ZSFH,2016-01-31,416022.0
5352,92427,zip,78383,TX,Sandia,,Live Oak County,ZSFH,2015-12-31,413351.0
5353,92426,zip,78382,TX,Aransas County,Rockport,Corpus Christi,ZSFH,2015-11-30,408704.0
5354,92424,zip,78380,TX,Nueces County,Robstown,Corpus Christi,ZSFH,2015-10-31,405066.0
5355,92423,zip,78379,TX,Kleberg County,Riviera,Kingsville,ZSFH,2015-09-30,401727.0
5356,92422,zip,78377,TX,Refugio,,Refugio County,ZSFH,2015-08-31,399183.0
5357,92420,zip,78375,TX,Jim Wells County,Premont,Alice,ZSFH,2015-07-31,394517.0
5358,92419,zip,78374,TX,San Patricio County,Portland,Corpus Christi,ZSFH,2015-06-30,388862.0
5359,92418,zip,78373,TX,Nueces County,Port Aransas,Corpus Christi,ZSFH,2015-05-31,383799.0
5360,92417,zip,78372,TX,Jim Wells County,Orange Grove,Alice,ZSFH,2015-04-30,381232.0
5361,92416,zip,78371,TX,Webb County,Oilton,Laredo,ZSFH,2015-03-31,377936.0
5362,92415,zip,78370,TX,San Patricio County,Odem,Corpus Christi,ZSFH,2015-02-28,373652.0
5363,92414,zip,78369,TX,Webb County,Mirando City,Laredo,ZSFH,2015-01-31,369115.0
5364,92413,zip,78368,TX,San Patricio County,Mathis,Corpus Christi,ZSFH,2014-12-31,366293.0
5365,92411,zip,78363,TX,Kleberg County,,Kingsville,ZSFH,2014-11-30,364201.0
5366,92410,zip,78362,TX,San Patricio County,Ingleside,Corpus Christi,ZSFH,2014-10-31,362404.0
5367,92409,zip,78361,TX,Hebbronville,,Jim Hogg County,ZSFH,2014-09-30,361074.0
5368,92407,zip,78359,TX,San Patricio County,Gregory,Corpus Christi,ZSFH,2014-08-31,359850.0
5369,92406,zip,78358,TX,Aransas County,Rockport,Corpus Christi,ZSFH,2014-07-31,361229.0
5370,92404,zip,78355,TX,Falfurrias,,Brooks County,ZSFH,2014-06-30,361298.0
5371,92403,zip,78353,TX,Encino,,Brooks County,ZSFH,2014-05-31,360452.0
5372,92402,zip,78352,TX,San Patricio County,Odem,Corpus Christi,ZSFH,2014-04-30,356536.0
5373,92401,zip,78351,TX,Nueces County,Driscoll,Corpus Christi,ZSFH,2014-03-31,353049.0
5374,9240,city,Stoneville,NC,Rockingham County,,Greensboro-High Point,ZSFH,2014-02-28,350773.0
5375,924,county,Carver County,MN,,,Minneapolis-St. Paul-Bloomington,ZSFH,2014-01-31,349441.0
5376,92397,zip,78344,TX,Webb County,Bruni,Laredo,ZSFH,2013-12-31,347760.0
5377,92396,zip,78343,TX,Nueces County,Bishop,Corpus Christi,ZSFH,2013-11-30,345920.0
5378,92394,zip,78341,TX,San Diego,,Duval County,ZSFH,2013-10-31,343336.0
5379,92393,zip,78340,TX,Bayside,,Refugio County,ZSFH,2013-09-30,339357.0
5380,92392,zip,78339,TX,Nueces County,Banquete,Corpus Christi,ZSFH,2013-08-31,335349.0
5381,92390,zip,78336,TX,San Patricio County,Aransas Pass,Corpus Christi,ZSFH,2013-07-31,330513.0
5382,92389,zip,78335,TX,San Patricio County,Aransas Pass,Corpus Christi,ZSFH,2013-06-30,328269.0
5383,92387,zip,78332,TX,Jim Wells County,,Alice,ZSFH,2013-05-31,325995.0
5384,92386,zip,78330,TX,Nueces County,Agua Dulce,Corpus Christi,ZSFH,2013-04-30,324649.0
5385,9238,city,Stone Park,IL,Cook County,,Chicago-Naperville-Elgin,ZSFH,2013-03-31,322993.0
5386,92362,zip,78266,TX,Comal County,Garden Ridge,San Antonio-New Braunfels,ZSFH,2013-02-28,320848.0
5387,92360,zip,78264,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2013-01-31,318429.0
5388,92359,zip,78263,TX,Bexar County,China Grove,San Antonio-New Braunfels,ZSFH,2012-12-31,316067.0
5389,92357,zip,78261,,,,,ZSFH,2012-11-30,314286.0
5390,92356,zip,78260,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2012-10-31,312944.0
5391,92355,zip,78259,,,,,ZSFH,2012-09-30,312190.0
5392,92354,zip,78258,,,,,ZSFH,2012-08-31,311681.0
5393,92353,zip,78257,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2012-07-31,311345.0
5394,92352,zip,78256,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2012-06-30,310569.0
5395,92351,zip,78255,,,,,ZSFH,2012-05-31,310049.0
5396,92350,zip,78254,,,,,ZSFH,2012-04-30,310077.0
5397,92349,zip,78253,,,,,ZSFH,2012-03-31,310586.0
5398,92348,zip,78252,,,,,ZSFH,2012-02-29,310730.0
5399,92347,zip,78251,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2012-01-31,310698.0
5400,92346,zip,78250,,,,,ZSFH,2011-12-31,310556.0
5401,92345,zip,78249,,,,,ZSFH,2011-11-30,311083.0
5402,92344,zip,78248,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2011-10-31,311962.0
5403,92343,zip,78247,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2011-09-30,313523.0
5404,92341,zip,78245,,,,,ZSFH,2011-08-31,314400.0
5405,92340,zip,78244,,,,,ZSFH,2011-07-31,314886.0
5406,92338,zip,78242,,,,,ZSFH,2011-06-30,314867.0
5407,92336,zip,78240,,,,,ZSFH,2011-05-31,315687.0
5408,92335,zip,78239,,,,,ZSFH,2011-04-30,316619.0
5409,92334,zip,78238,,,,,ZSFH,2011-03-31,317471.0
5410,92333,zip,78237,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2011-02-28,319612.0
5411,92330,zip,78234,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2011-01-31,322220.0
5412,92329,zip,78233,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2010-12-31,325322.0
5413,92328,zip,78232,,,,,ZSFH,2010-11-30,326861.0
5414,92327,zip,78231,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2010-10-31,328289.0
5415,92326,zip,78230,,,,,ZSFH,2010-09-30,329965.0
5416,92325,zip,78229,,,,,ZSFH,2010-08-31,332050.0
5417,92324,zip,78228,,,,,ZSFH,2010-07-31,334076.0
5418,92323,zip,78227,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2010-06-30,335552.0
5419,92322,zip,78226,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2010-05-31,336873.0
5420,92321,zip,78225,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2010-04-30,338217.0
5421,92320,zip,78224,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2010-03-31,339654.0
5422,92319,zip,78223,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2010-02-28,340829.0
5423,92318,zip,78222,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2010-01-31,341857.0
5424,92317,zip,78221,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2009-12-31,343225.0
5425,92316,zip,78220,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2009-11-30,344382.0
5426,92315,zip,78219,TX,Bexar County,Kirby,San Antonio-New Braunfels,ZSFH,2009-10-31,345400.0
5427,92314,zip,78218,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2009-09-30,344136.0
5428,92313,zip,78217,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2009-08-31,344372.0
5429,92312,zip,78216,,,,,ZSFH,2009-07-31,345055.0
5430,92311,zip,78215,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2009-06-30,348818.0
5431,92310,zip,78214,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2009-05-31,352213.0
5432,92309,zip,78213,,,,,ZSFH,2009-04-30,355845.0
5433,92308,zip,78212,,,,,ZSFH,2009-03-31,358774.0
5434,92307,zip,78211,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2009-02-28,361419.0
5435,92306,zip,78210,,,,,ZSFH,2009-01-31,363166.0
5436,92305,zip,78209,,,,,ZSFH,2008-12-31,365117.0
5437,92304,zip,78208,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2008-11-30,368696.0
5438,92303,zip,78207,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2008-10-31,373655.0
5439,92301,zip,78205,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2008-09-30,378941.0
5440,92300,zip,78204,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2008-08-31,383520.0
5441,923,county,Carter County,TN,,,Johnson City,ZSFH,2008-07-31,386172.0
5442,92299,zip,78203,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2008-06-30,385883.0
5443,92298,zip,78202,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2008-05-31,382832.0
5444,92297,zip,78201,,,,,ZSFH,2008-04-30,380566.0
5445,92296,zip,78164,TX,Yorktown,,De Witt County,ZSFH,2008-03-31,378782.0
5446,92295,zip,78163,TX,Comal County,Bulverde,San Antonio-New Braunfels,ZSFH,2008-02-29,377153.0
5447,92294,zip,78162,TX,Bee County,,Beeville,ZSFH,2008-01-31,376333.0
5448,92293,zip,78161,TX,Wilson County,Sutherland Springs,San Antonio-New Braunfels,ZSFH,2007-12-31,373469.0
5449,92292,zip,78160,TX,Wilson County,Stockdale,San Antonio-New Braunfels,ZSFH,2007-11-30,371107.0
5450,92291,zip,78159,TX,Smiley,,Gonzales County,ZSFH,2007-10-31,364965.0
5451,92289,zip,78155,TX,Guadalupe County,Seguin,San Antonio-New Braunfels,ZSFH,2007-09-30,361588.0
5452,92288,zip,78154,,,,,ZSFH,2007-08-31,355396.0
5453,92287,zip,78152,TX,Bexar County,Saint Hedwig,San Antonio-New Braunfels,ZSFH,2007-07-31,353816.0
5454,92286,zip,78151,TX,Runge,,Karnes County,ZSFH,2007-06-30,351267.0
5455,92284,zip,78148,,,,,ZSFH,2007-05-31,352315.0
5456,92283,zip,78147,TX,Wilson County,Poth,San Antonio-New Braunfels,ZSFH,2007-04-30,349584.0
5457,92282,zip,78146,TX,Bee County,Pettus,Beeville,ZSFH,2007-03-31,348229.0
5458,92280,zip,78144,TX,Karnes City,,Karnes County,ZSFH,2007-02-28,345143.0
5459,9228,city,Whitsett,NC,Guilford County,,Greensboro-High Point,ZSFH,2007-01-31,342454.0
5460,92279,zip,78143,TX,Wilson County,Stockdale,San Antonio-New Braunfels,ZSFH,2006-12-31,340502.0
5461,92278,zip,78142,TX,Bee County,Normanna,Beeville,ZSFH,2006-11-30,338538.0
5462,92277,zip,78141,TX,Nordheim,,De Witt County,ZSFH,2006-10-31,339638.0
5463,92276,zip,78140,TX,Nixon,,Gonzales County,ZSFH,2006-09-30,339510.0
5464,92274,zip,78133,TX,Comal County,Canyon Lake,San Antonio-New Braunfels,ZSFH,2006-08-31,338702.0
5465,92273,zip,78132,TX,Comal County,New Braunfels,San Antonio-New Braunfels,ZSFH,2006-07-31,333571.0
5466,92271,zip,78130,,,,,ZSFH,2006-06-30,327973.0
5467,92269,zip,78124,TX,Guadalupe County,Santa Clara,San Antonio-New Braunfels,ZSFH,2006-05-31,322215.0
5468,92268,zip,78123,TX,Guadalupe County,McQueeney,San Antonio-New Braunfels,ZSFH,2006-04-30,317993.0
5469,92267,zip,78122,TX,Leesville,,Gonzales County,ZSFH,2006-03-31,312085.0
5470,92266,zip,78121,TX,Wilson County,La Vernia,San Antonio-New Braunfels,ZSFH,2006-02-28,306668.0
5471,92265,zip,78119,TX,Kenedy,,Karnes County,ZSFH,2006-01-31,300196.0
5472,92264,zip,78118,TX,Karnes City,,Karnes County,ZSFH,2005-12-31,293365.0
5473,92263,zip,78117,TX,Hobson,,Karnes County,ZSFH,2005-11-30,285507.0
5474,92262,zip,78116,TX,Gillett,,Karnes County,ZSFH,2005-10-31,276391.0
5475,92260,zip,78114,TX,Wilson County,Floresville,San Antonio-New Braunfels,ZSFH,2005-09-30,266615.0
5476,92259,zip,78113,TX,Falls City,,Karnes County,ZSFH,2005-08-31,257738.0
5477,92258,zip,78112,TX,Bexar County,Elmendorf,San Antonio-New Braunfels,ZSFH,2005-07-31,253343.0
5478,92256,zip,78109,,,,,ZSFH,2005-06-30,250625.0
5479,92255,zip,78108,TX,Guadalupe County,Cibolo,San Antonio-New Braunfels,ZSFH,2022-02-28,534060.0
5480,92254,zip,78107,TX,Goliad County,Goliad,Victoria,ZSFH,2022-01-31,519820.0
5481,92253,zip,78104,TX,Bee County,,Beeville,ZSFH,2021-12-31,511351.0
5482,92252,zip,78102,TX,Bee County,,Beeville,ZSFH,2021-11-30,504082.0
5483,92251,zip,78101,TX,Bexar County,Adkins,San Antonio-New Braunfels,ZSFH,2021-10-31,497024.0
5484,92250,zip,78076,TX,Zapata County,,Zapata,ZSFH,2021-09-30,484354.0
5485,9225,city,Whiting,ME,,,Washington County,ZSFH,2021-08-31,473947.0
5486,92249,zip,78075,TX,Whitsett,,Live Oak County,ZSFH,2021-07-31,448982.0
5487,92247,zip,78073,TX,Bexar County,San Antonio,San Antonio-New Braunfels,ZSFH,2021-06-30,441847.0
5488,92245,zip,78071,TX,Three Rivers,,Live Oak County,ZSFH,2021-05-31,433699.0
5489,92244,zip,78070,TX,Comal County,Spring Branch,San Antonio-New Braunfels,ZSFH,2021-04-30,419751.0
5490,92243,zip,78069,TX,Atascosa County,Somerset,San Antonio-New Braunfels,ZSFH,2021-03-31,412448.0
5491,92242,zip,78067,TX,Zapata County,San Ygnacio,Zapata,ZSFH,2021-02-28,406706.0
5492,92241,zip,78066,TX,Medina County,Riomedina,San Antonio-New Braunfels,ZSFH,2021-01-31,397436.0
5493,92240,zip,78065,TX,Atascosa County,Poteet,San Antonio-New Braunfels,ZSFH,2020-12-31,392734.0
5494,9224,city,Whiting,IA,,,Monona County,ZSFH,2020-11-30,385996.0
5495,92239,zip,78064,TX,Atascosa County,Pleasanton,San Antonio-New Braunfels,ZSFH,2020-10-31,382451.0
5496,92238,zip,78063,TX,Bandera County,Pipe Creek,San Antonio-New Braunfels,ZSFH,2020-09-30,376190.0
5497,92236,zip,78061,TX,Pearsall,,Frio County,ZSFH,2020-08-31,376282.0
5498,92235,zip,78060,TX,Three Rivers,,Live Oak County,ZSFH,2020-07-31,367035.0
5499,92234,zip,78059,TX,Medina County,Natalia,San Antonio-New Braunfels,ZSFH,2020-06-30,386024.0
5500,92233,zip,78058,TX,Kerr County,Mountain Home,Kerrville,ZSFH,2020-05-31,385547.0
5501,92232,zip,78057,TX,Moore,,Frio County,ZSFH,2020-04-30,376666.0
5502,92231,zip,78056,TX,Medina County,Mico,San Antonio-New Braunfels,ZSFH,2020-03-31,374416.0
5503,92230,zip,78055,TX,Bandera County,Medina,San Antonio-New Braunfels,ZSFH,2020-02-29,372391.0
5504,92228,zip,78052,TX,Atascosa County,Lytle,San Antonio-New Braunfels,ZSFH,2020-01-31,370603.0
5505,92227,zip,78050,TX,Atascosa County,Pleasanton,San Antonio-New Braunfels,ZSFH,2019-12-31,369097.0
5506,92225,zip,78046,TX,Webb County,,Laredo,ZSFH,2019-11-30,367809.0
5507,92224,zip,78045,TX,Webb County,,Laredo,ZSFH,2019-10-31,366842.0
5508,92222,zip,78043,TX,Webb County,,Laredo,ZSFH,2019-09-30,365009.0
5509,92220,zip,78041,TX,Webb County,,Laredo,ZSFH,2019-08-31,362164.0
5510,92219,zip,78040,TX,Webb County,,Laredo,ZSFH,2019-07-31,358611.0
5511,92218,zip,78039,TX,Medina County,La Coste,San Antonio-New Braunfels,ZSFH,2019-06-30,355157.0
5512,92216,zip,78028,TX,Kerr County,,Kerrville,ZSFH,2019-05-31,352279.0
5513,92215,zip,78027,TX,Kendall County,Kendalia,San Antonio-New Braunfels,ZSFH,2019-04-30,350815.0
5514,92214,zip,78026,TX,Atascosa County,Jourdanton,San Antonio-New Braunfels,ZSFH,2019-03-31,349027.0
5515,92213,zip,78025,TX,Kerr County,Ingram,Kerrville,ZSFH,2019-02-28,346280.0
5516,92212,zip,78024,TX,Kerr County,Hunt,Kerrville,ZSFH,2019-01-31,342979.0
5517,92211,zip,78023,,,,,ZSFH,2018-12-31,340147.0
5518,92210,zip,78022,TX,George West,,Live Oak County,ZSFH,2018-11-30,337442.0
5519,92208,zip,78019,TX,Encinal,,La Salle County,ZSFH,2018-10-31,333728.0
5520,92207,zip,78017,TX,Dilley,,Frio County,ZSFH,2018-09-30,330335.0
5521,92206,zip,78016,TX,Medina County,Devine,San Antonio-New Braunfels,ZSFH,2018-08-31,327625.0
5522,92205,zip,78015,TX,Kendall County,Boerne,San Antonio-New Braunfels,ZSFH,2018-07-31,325338.0
5523,92203,zip,78013,TX,Kendall County,Comfort,San Antonio-New Braunfels,ZSFH,2018-06-30,323244.0
5524,92202,zip,78012,TX,Atascosa County,Pleasanton,San Antonio-New Braunfels,ZSFH,2018-05-31,320575.0
5525,92201,zip,78011,TX,Atascosa County,Charlotte,San Antonio-New Braunfels,ZSFH,2018-04-30,317713.0
5526,92200,zip,78010,TX,Kerr County,Center Point,Kerrville,ZSFH,2018-03-31,315255.0
5527,922,county,Carter County,OK,,,Ardmore,ZSFH,2018-02-28,313017.0
5528,92199,zip,78009,TX,Medina County,Castroville,San Antonio-New Braunfels,ZSFH,2018-01-31,310941.0
5529,92198,zip,78008,TX,Atascosa County,Campbellton,San Antonio-New Braunfels,ZSFH,2017-12-31,306890.0
5530,92196,zip,78006,TX,Kendall County,Boerne,San Antonio-New Braunfels,ZSFH,2017-11-30,302489.0
5531,92195,zip,78005,TX,Bigfoot,,Frio County,ZSFH,2017-10-31,298694.0
5532,92194,zip,78004,TX,Kendall County,Bergheim,San Antonio-New Braunfels,ZSFH,2017-09-30,296286.0
5533,92193,zip,78003,TX,Bandera County,Bandera,San Antonio-New Braunfels,ZSFH,2017-08-31,294950.0
5534,92192,zip,78002,TX,Bexar County,Atascosa,San Antonio-New Braunfels,ZSFH,2017-07-31,293550.0
5535,92190,zip,77995,TX,Yoakum,,Lavaca County,ZSFH,2017-06-30,291863.0
5536,92189,zip,77994,TX,Westhoff,,De Witt County,ZSFH,2017-05-31,290003.0
5537,92187,zip,77991,TX,Vanderbilt,,Jackson County,ZSFH,2017-04-30,287761.0
5538,92186,zip,77990,TX,Tivoli,,Refugio County,ZSFH,2017-03-31,284390.0
5539,92185,zip,77989,TX,Cuero,,De Witt County,ZSFH,2017-02-28,282396.0
5540,92184,zip,77988,TX,Victoria County,,Victoria,ZSFH,2017-01-31,280588.0
5541,92183,zip,77987,TX,Yoakum,,Lavaca County,ZSFH,2016-12-31,280435.0
5542,92182,zip,77986,TX,Hallettsville,,Lavaca County,ZSFH,2016-11-30,279435.0
5543,92181,zip,77984,TX,Shiner,,Lavaca County,ZSFH,2016-10-31,278826.0
5544,92180,zip,77983,TX,Calhoun County,Seadrift,Port Lavaca,ZSFH,2016-09-30,277397.0
5545,92179,zip,77982,TX,Calhoun County,Port O Connor,Port Lavaca,ZSFH,2016-08-31,275373.0
5546,92178,zip,77979,TX,Calhoun County,,Port Lavaca,ZSFH,2016-07-31,272853.0
5547,92177,zip,77978,TX,Calhoun County,Point Comfort,Port Lavaca,ZSFH,2016-06-30,270424.0
5548,92176,zip,77977,TX,Victoria County,,Victoria,ZSFH,2016-05-31,268003.0
5549,92175,zip,77976,TX,Victoria County,,Victoria,ZSFH,2016-04-30,266079.0
5550,92174,zip,77975,TX,Moulton,,Lavaca County,ZSFH,2016-03-31,265996.0
5551,92173,zip,77974,TX,Victoria County,Meyersville,Victoria,ZSFH,2016-02-29,264951.0
5552,92171,zip,77971,TX,Lolita,,Jackson County,ZSFH,2016-01-31,263062.0
5553,92169,zip,77969,TX,Edna,,Jackson County,ZSFH,2015-12-31,260104.0
5554,92168,zip,77968,TX,Victoria County,Inez,Victoria,ZSFH,2015-11-30,258131.0
5555,92166,zip,77964,TX,Hallettsville,,Lavaca County,ZSFH,2015-10-31,256683.0
5556,92165,zip,77963,TX,Goliad County,Goliad,Victoria,ZSFH,2015-09-30,254909.0
5557,92164,zip,77962,TX,Ganado,,Jackson County,ZSFH,2015-08-31,252692.0
5558,92163,zip,77961,TX,Matagorda County,Palacios,Bay City,ZSFH,2015-07-31,251294.0
5559,92162,zip,77960,TX,Victoria County,,Victoria,ZSFH,2015-06-30,250979.0
5560,92161,zip,77957,TX,Edna,,Jackson County,ZSFH,2015-05-31,251059.0
5561,92160,zip,77954,TX,Cuero,,De Witt County,ZSFH,2015-04-30,250480.0
5562,92159,zip,77951,TX,Victoria County,,Victoria,ZSFH,2015-03-31,248619.0
5563,92158,zip,77950,TX,Austwell,,Refugio County,ZSFH,2015-02-28,247206.0
5564,92157,zip,77905,TX,Victoria County,,Victoria,ZSFH,2015-01-31,246154.0
5565,92156,zip,77904,TX,Victoria County,,Victoria,ZSFH,2014-12-31,245554.0
5566,92153,zip,77901,TX,Victoria County,,Victoria,ZSFH,2014-11-30,244232.0
5567,92152,zip,77882,TX,Robertson County,Hearne,College Station-Bryan,ZSFH,2014-10-31,242209.0
5568,92150,zip,77880,TX,Washington County,Washington,Brenham,ZSFH,2014-09-30,240080.0
5569,9215,city,Star City,AR,Lincoln County,,Pine Bluff,ZSFH,2014-08-31,238849.0
5570,92149,zip,77879,TX,Burleson County,Somerville,College Station-Bryan,ZSFH,2014-07-31,237383.0
5571,92148,zip,77878,TX,Burleson County,Somerville,College Station-Bryan,ZSFH,2014-06-30,234865.0
